##############################################
Prim Heuristic Solution:
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,17,6,0.0)
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,17,6,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,17,6,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,20,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,72,2,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,90,1,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)
(256681,72,2,0.0)
(256681,90,1,0.0)
(256681,92,26,0.0)
(256681,93,4,0.0)
(256681,87,2,0.0)
(256681,59,14,0.0)
(256681,56,22,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,17,6,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,17,6,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,72,2,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,90,1,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,43,27,0.0)
(256681,17,6,0.0)

Zero Solution:
(256681,20,27,0.0)
(256681,56,22,0.0)
(256681,72,2,0.0)
(256681,59,14,0.0)
(256681,90,1,0.0)
(256681,87,2,0.0)
(256681,93,4,0.0)
(256681,92,26,0.0)
(256681,17,6,0.0)
(256681,43,27,0.0)

##############################################
Prim Heuristic Solution:
(111721,26,29,0.0)
(111721,16,3,0.0)
(111721,45,10,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,25,3,0.0)
(111721,31,16,0.0)
(111721,30,21,0.0)
(111721,42,20,0.0)
Zero Solution:
(111721,30,21,0.0)
(111721,16,3,0.0)
(111721,38,13,0.0)
(111721,45,10,0.0)
(111721,49,26,0.0)
(111721,57,14,0.0)
(111721,31,16,0.0)
(111721,26,29,0.0)
(111721,25,3,0.0)
(111721,42,20,0.0)

Zero Solution:
(111721,30,21,0.0)
(111721,38,13,0.0)
(111721,16,3,0.0)
(111721,45,10,0.0)
(111721,49,26,0.0)
(111721,57,14,0.0)
(111721,31,16,0.0)
(111721,26,29,0.0)
(111721,25,3,0.0)
(111721,42,20,0.0)

Zero Solution:
(111721,30,21,0.0)
(111721,38,13,0.0)
(111721,45,10,0.0)
(111721,49,26,0.0)
(111721,57,14,0.0)
(111721,31,16,0.0)
(111721,26,29,0.0)
(111721,16,3,0.0)
(111721,25,3,0.0)
(111721,42,20,0.0)

Zero Solution:
(111721,30,21,0.0)
(111721,38,13,0.0)
(111721,45,10,0.0)
(111721,49,26,0.0)
(111721,57,14,0.0)
(111721,31,16,0.0)
(111721,26,29,0.0)
(111721,25,3,0.0)
(111721,16,3,0.0)
(111721,42,20,0.0)

Zero Solution:
(111721,30,21,0.0)
(111721,38,13,0.0)
(111721,45,10,0.0)
(111721,49,26,0.0)
(111721,57,14,0.0)
(111721,31,16,0.0)
(111721,26,29,0.0)
(111721,25,3,0.0)
(111721,42,20,0.0)
(111721,16,3,0.0)

Zero Solution:
(111721,16,3,0.0)
(111721,30,21,0.0)
(111721,38,13,0.0)
(111721,45,10,0.0)
(111721,49,26,0.0)
(111721,57,14,0.0)
(111721,31,16,0.0)
(111721,26,29,0.0)
(111721,25,3,0.0)
(111721,42,20,0.0)

Zero Solution:
(111721,16,3,0.0)
(111721,42,20,0.0)
(111721,25,3,0.0)
(111721,26,29,0.0)
(111721,31,16,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,45,10,0.0)
(111721,38,13,0.0)
(111721,30,21,0.0)

Zero Solution:
(111721,42,20,0.0)
(111721,16,3,0.0)
(111721,25,3,0.0)
(111721,26,29,0.0)
(111721,31,16,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,45,10,0.0)
(111721,38,13,0.0)
(111721,30,21,0.0)

Zero Solution:
(111721,42,20,0.0)
(111721,25,3,0.0)
(111721,16,3,0.0)
(111721,26,29,0.0)
(111721,31,16,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,45,10,0.0)
(111721,38,13,0.0)
(111721,30,21,0.0)

Zero Solution:
(111721,42,20,0.0)
(111721,25,3,0.0)
(111721,26,29,0.0)
(111721,31,16,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,45,10,0.0)
(111721,16,3,0.0)
(111721,38,13,0.0)
(111721,30,21,0.0)

Zero Solution:
(111721,42,20,0.0)
(111721,25,3,0.0)
(111721,26,29,0.0)
(111721,31,16,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,45,10,0.0)
(111721,38,13,0.0)
(111721,30,21,0.0)
(111721,16,3,0.0)

Zero Solution:
(111721,42,20,0.0)
(111721,25,3,0.0)
(111721,26,29,0.0)
(111721,31,16,0.0)
(111721,57,14,0.0)
(111721,49,26,0.0)
(111721,45,10,0.0)
(111721,38,13,0.0)
(111721,16,3,0.0)
(111721,30,21,0.0)

##############################################
Prim Heuristic Solution:
(341641,51,11,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,78,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,12,9,0.0)
(341641,34,13,0.0)
(341641,37,15,0.0)
Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,64,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,12,9,0.0)
(341641,37,15,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,64,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,37,15,0.0)
(341641,12,9,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,69,9,0.0)
(341641,64,8,0.0)
(341641,76,22,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,12,9,0.0)
(341641,37,15,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,69,9,0.0)
(341641,64,8,0.0)
(341641,76,22,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,37,15,0.0)
(341641,12,9,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,64,8,0.0)
(341641,76,22,0.0)
(341641,69,9,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,12,9,0.0)
(341641,37,15,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,64,8,0.0)
(341641,76,22,0.0)
(341641,69,9,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,37,15,0.0)
(341641,12,9,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,64,8,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,12,9,0.0)
(341641,37,15,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,34,13,0.0)
(341641,64,8,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,37,15,0.0)
(341641,12,9,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,64,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,34,13,0.0)
(341641,37,15,0.0)
(341641,12,9,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,64,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,12,9,0.0)
(341641,37,15,0.0)
(341641,34,13,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,64,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,37,15,0.0)
(341641,34,13,0.0)
(341641,12,9,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,69,9,0.0)
(341641,76,22,0.0)
(341641,64,8,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
(341641,78,8,0.0)
(341641,37,15,0.0)
(341641,12,9,0.0)
(341641,34,13,0.0)

Zero Solution:
(341641,51,11,0.0)
(341641,69,9,0.0)
(341641,64,8,0.0)
(341641,76,22,0.0)
(341641,73,28,0.0)
(341641,90,24,0.0)
